learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected
1000.0,0.044857108,3.1336969810641474E-9,1000.0,56.99999999999999,8.011552037651082,6.318082788671006,-8.860759493670892,25.0,2984.0,16.0,0.0
2000.0,0.14091756,1.0112825880448023E-8,2000.0,56.35,8.967105112232185,6.229860365198716,-9.535759096612304,49.0,3016.0,16.0,0.0
3000.0,0.192269743,1.3842041702086312E-8,3000.0,56.63333333333333,10.519003535221541,9.084556254367577,-6.814449917898181,12.0,2888.0,17.0,0.0
4000.0,0.253460078,1.8287480967723662E-8,4000.0,56.675,10.857898849177019,7.9660116834837975,-7.706650093225613,36.0,3000.0,16.0,0.0
5000.0,0.295385777,2.1333443341337974E-8,5000.0,59.58,18.15923806858069,14.581572273879956,5.07280413339595,60.0,3008.0,16.0,0.0
6000.0,0.318013607,2.297738775778148E-8,6000.0,61.71666666666666,22.868905121253974,20.076548364648563,13.12405446293494,23.0,3008.0,17.0,0.0
7000.0,0.339751523,2.4556633652407264E-8,7000.0,63.0,25.56857724561204,23.418095801300996,17.358008934269307,47.0,3000.0,16.0,0.0
8000.0,0.364763456,2.637306187534912E-8,8000.0,63.887499999999996,27.519942678284874,25.271598551474376,20.457048458149764,10.0,2896.0,17.0,0.0
9000.0,0.388050239,2.8064687397798733E-8,9000.0,67.15555555555555,34.205772115444695,24.47623914154318,32.69581056466303,34.0,2976.0,16.0,0.0
10000.0,0.410218028,2.967488802340089E-8,10000.0,70.17999999999999,39.22263921225693,24.582701062215467,32.41160471441523,58.0,2952.0,16.0,0.0
11000.0,0.431899836,3.1246153774126955E-8,11000.0,72.64545454545454,42.6866749662101,24.586466165413526,32.09207853757617,21.0,2304.0,17.0,0.0
12000.0,0.452918548,3.276940891310366E-8,12000.0,74.725,45.258441940588526,24.814080317302906,31.888614417246792,45.0,2312.0,16.0,0.0
13000.0,0.474463025,3.43341111120147E-8,13000.0,74.34615384615385,45.016101132124255,26.509475539885425,32.6534733441034,8.0,2912.0,17.0,0.0
14000.0,0.495294321,3.5847534747709415E-8,14000.0,74.32857142857144,45.471965626401044,28.7470261697066,34.1275659824047,32.0,3008.0,16.0,0.0
15000.0,0.515886662,3.7343555340713094E-8,15000.0,73.92666666666666,45.04391578020608,29.50612833453496,34.45617563264622,56.0,3000.0,16.0,0.0
16000.0,0.536594498,3.884779514443957E-8,16000.0,73.80624999999999,45.103606137039584,30.681442275884862,35.26413345690453,19.0,2968.0,17.0,0.0
17000.0,0.557161119,4.033824405836148E-8,17000.0,75.15294117647059,46.746640840132265,30.181818181818176,34.77455219271155,43.0,2304.0,16.0,0.0
18000.0,0.577316087,4.179890247462938E-8,18000.0,76.51666666666667,48.3986112670967,30.20145310435931,34.758450378144765,6.0,2312.0,17.0,0.0
19000.0,0.598055433,4.3301868650801477E-8,19000.0,77.73157894736842,49.77872627619722,30.227572559366738,34.7370044732377,30.0,2304.0,16.0,0.0
20000.0,0.618900635,4.481254928001927E-8,20000.0,78.82000000000001,50.94539150887193,30.26012512347711,34.71023427866832,54.0,2312.0,16.0,0.0
